amazon_search_url,asin,currency,discount_pct,image_urls,images,name,num_of_ratings,price,search_term,search_term_id,star_rating,url
https://www.amazon.com/s?k=Boxing+Shorts+Men,B07SJ6WXNG,$,,https://m.media-amazon.com/images/I/71ZycLIuKHL._AC_UL1500_.jpg,,Men Boxing Shorts for Boxing Training Fitness Gym Cage Fight MMA Mauy Thai Kickboxing Trunks Clothing,301,18.99,Boxing Shorts Men,nan,4.3,https://www.amazon.com/Boxing-Training-Fitness-Kickboxing-Clothing/dp/B07SJ6WXNG
https://www.amazon.com/s?k=Boxing+Shorts+Men,B01CCL2JB2,$,,https://m.media-amazon.com/images/I/61SGq-7WOtL._AC_UL1500_.jpg,,Pro-Style Kickboxing Muay Thai MMA Training Gym Clothing Shorts Boxing Trunks,64,25.99,Boxing Shorts Men,nan,4.1,https://www.amazon.com/Ringside-Pro-Style-Boxing-Trunks-Medium/dp/B01CCL2JB2
https://www.amazon.com/s?k=Boxing+Shorts+Men,B07QKSNCYS,$,-40.0,https://m.media-amazon.com/images/I/61jDutuKWsL._AC_UL1500_.jpg,,Boxing Shorts for Men Training Fight Shorts Men MMA BJJ Shorts No Gi,1106,24.0,Boxing Shorts Men,nan,4.4,https://www.amazon.com/SOTF-Boxing-Shorts-Stretch-Training/dp/B07QKSNCYS
https://www.amazon.com/s?k=Boxing+Shorts+Men,B01LBLGKPK,$,,https://m.media-amazon.com/images/I/61nlw+29+7L._AC_UL1500_.jpg,,"Men’s MMA Fight Shorts, Black Jack UFC, BJJ, No Gi, Grappling, Jiu Jitsu Shorts",2003,19.99,Boxing Shorts Men,nan,4.6,https://www.amazon.com/Elite-Sports-Black-Shorts-XX-Large/dp/B01LBLGKPK
https://www.amazon.com/s?k=Boxing+Shorts+Men,B01BKZEYIM,$,-16.0,https://m.media-amazon.com/images/I/71VOz5WxMuL._AC_UL1500_.jpg,,Satin Boxing Trunks,270,37.99,Boxing Shorts Men,nan,4.6,https://www.amazon.com/Ringside-Cleto-Reyes-Boxing-Trunks/dp/B01BKZEYIM
https://www.amazon.com/s?k=Boxing+Shorts+Men,B081H1B6F4,$,,https://m.media-amazon.com/images/I/71q5GOSqHyL._AC_UL1500_.jpg,,Mens MMA Cross Training Boxing Shorts Trunks Fight Wear with Drawstring and Pocket-QJK01,1601,21.99,Boxing Shorts Men,nan,4.5,https://www.amazon.com/LAFROI-Training-Boxing-Drawstring-Pocket-QJK01/dp/B081H1B6F4
https://www.amazon.com/s?k=Boxing+Shorts+Men,B09T622328,$,,https://m.media-amazon.com/images/I/71GYoPqA6-L._AC_UL1500_.jpg,,"Men's 2 in 1 Workout Running Shorts 5"" Quick Dry Athletic Shorts Lightweight Gym Training Short for Men with Phone Pockets",5,19.99,Boxing Shorts Men,nan,4.2,https://www.amazon.com/Workout-Running-Athletic-Lightweight-Training/dp/B09T622328
https://www.amazon.com/s?k=Boxing+Shorts+Men,B006CV3Q6G,$,-13.0,https://m.media-amazon.com/images/I/61NrkI4ZTtL._AC_UL1500_.jpg,,mens womens Trunks,50,25.99,Boxing Shorts Men,nan,4.5,https://www.amazon.com/Ringside-Pro-Style-Kickboxing-Training-Clothing/dp/B006CV3Q6G
https://www.amazon.com/s?k=Boxing+Shorts+Men,B083QH2GBB,$,,https://m.media-amazon.com/images/I/718da2wk6jL._AC_UL1500_.jpg,,"MMA Shorts for Training & Kickboxing – Fighting Shorts for Martial Arts, Cage Fight, Muay Thai, BJJ, Boxing, Grappling & Combat Sports – Workout Clothing for Bodybuilding, Gym Exercise & Running",69,34.99,Boxing Shorts Men,nan,4.7,https://www.amazon.com/RDX-MMA-Shorts-Training-Kickboxing/dp/B083QH2GBB
https://www.amazon.com/s?k=Boxing+Shorts+Men,B07L8QR6FR,$,,https://m.media-amazon.com/images/I/61AjOz64MmL._AC_UL1500_.jpg,,"Muay Thai Shorts for Men and Women, High Grade MMA Gym Boxing Kickboxing Shorts.",422,26.99,Boxing Shorts Men,nan,4.3,https://www.amazon.com/NAMAZU-Kickboxing-Training-Grappling-Clothing/dp/B07L8QR6FR
https://www.amazon.com/s?k=Boxing+Shorts+Men,B07H5PTQML,$,-30.0,https://m.media-amazon.com/images/I/71A4mnTDc6L._AC_UL1500_.jpg,,5 Pack:Men's Dry-Fit Sweat Resistant Active Athletic Performance Shorts,52438,34.99,Boxing Shorts Men,nan,4.2,https://www.amazon.com/Athletic-Performance-Basketball-Essentials-Shorts-Set/dp/B07H5PTQML
https://www.amazon.com/s?k=Boxing+Shorts+Men,B07D17QDRM,$,-20.0,https://m.media-amazon.com/images/I/61oDws9TNAL._AC_UL1500_.jpg,,Men's Tech Mesh Shorts,5356,19.99,Boxing Shorts Men,nan,4.6,https://www.amazon.com/Under-Armour-Shorts-Black-Pitch/dp/B07D17QDRM
https://www.amazon.com/s?k=Boxing+Shorts+Men,B0868V91GK,$,,https://m.media-amazon.com/images/I/71qZNLech0L._AC_UL1500_.jpg,,Big and Tall Mens Gym Shorts - Athletic Shorts for Men Mesh Shorts with Pockets,752,21.99,Boxing Shorts Men,nan,4.5,https://www.amazon.com/Big-Tall-Mens-Gym-Shorts/dp/B0868V91GK
https://www.amazon.com/s?k=Boxing+Shorts+Men,B09CGH21KG,$,,https://m.media-amazon.com/images/I/51mRIdGXZiL._AC_UL1500_.jpg,,Boxing Shorts Sport Muay Thai Trunks Add Your Logo Kick Martial Arts Training Gym Clothing,4,23.99,Boxing Shorts Men,nan,4.7,https://www.amazon.com/Chenhang-Men-Tee-Training-Clothing/dp/B09CGH21KG
