,amazon_search_url,asin,currency,discount_pct,image_urls,images,name,num_of_ratings,price,search_term,search_term_id,star_rating,url,asin_score
79,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=3&qid=1661366327&ref=sr_pg_2,B01N02X2O6,$,,https://m.media-amazon.com/images/I/810u2u1FLZL._AC_UL1500_.jpg,,mens jb elite iii wrestling shoe,581.0,109.95,Black Boxing Shoes,,4.6,https://www.amazon.com/asics-elite-wrestling-black-medium/dp/b01n02x2o6,2
81,https://www.amazon.com/boxing-shoes-men/s?k=boxing+shoes+for+men,B091ZCF4Y2,$,-18.0,https://m.media-amazon.com/images/I/81J+GMAv1VL._AC_UL1500_.jpg,,unisex adult hog 3 boxing shoe,45.0,81.72,Black Boxing Shoes,,4.7,https://www.amazon.com/adidas-unisex-boxing-shadow-white/dp/b091zcf4y2,2
98,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=2,B09P4YYFHL,$,,https://m.media-amazon.com/images/I/71TBCXCOEJL._AC_UL1500_.jpg,,mens running shoes trail road running shoes athletic breathable walking hiking shoes outdoor,545.0,45.99,Black Boxing Shoes,,4.3,https://www.amazon.com/ax-boxing-athletic-breathable-walking-hiking/dp/b09p4yyfhl,2
129,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=3&qid=1661366394&ref=sr_pg_2,B07ZGV7XT7,$,,https://m.media-amazon.com/images/I/81Toeo4NztL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, royal blue/yellow/black, 10",48.0,62.23,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-wrestling-royal-yellow-black/dp/b07zgv7xt7,2
7,https://www.amazon.com/s?k=Black+Boxing+Shoes,B09VQ3BG29,$,-5.0,https://m.media-amazon.com/images/I/71Sdi0v0YqL._AC_UL1500_.jpg,,unisex adult elite boxing shoes,508.0,151.53,Black Boxing Shoes,,4.6,https://www.amazon.com/venum-sports-outdoors-elite-boxing/dp/b09vq3bg29,2
46,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B018BALIRE,$,,https://m.media-amazon.com/images/I/71zj363f-OL._AC_UL1500_.jpg,,mens warrior bodybuilding boxing weightlifting mma shoes,427.0,89.0,Black Boxing Shoes,,4.6,https://www.amazon.com/otomix-warrior-bodybuilding-boxing-weightlifting/dp/b018balire,2
28,https://www.amazon.com/s?k=Black+Boxing+Shoes,B08X1KG6DD,$,-24.0,https://m.media-amazon.com/images/I/81yYGN9oaOS._AC_UL1500_.jpg,,mens tech fall 2.0 wrestling shoe,416.0,91.02,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-mens-wrestling-black-white/dp/b08x1kg6dd,2
121,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=3&qid=1661366394&ref=sr_pg_2,B09B31YBQW,$,-20.0,https://m.media-amazon.com/images/I/71DdMUl4mEL._AC_UL1500_.jpg,,women’s levitate stealthfit 5 neutral running shoe,394.0,119.95,Black Boxing Shoes,,4.5,https://www.amazon.com/brooks-levitate-stealthfit-black-blue/dp/b09b31ybqw,2
15,https://www.amazon.com/s?k=Black+Boxing+Shoes,B01BPL5VBK,$,,https://m.media-amazon.com/images/I/61TaebYLZyL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, black/white/iron metallic, 11",346.0,68.94,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-wrestling-ankle-strap-black/dp/b01bpl5vbk,2
32,https://www.amazon.com/s?k=Black+Boxing+Shoes,B07458Y6HG,$,,https://m.media-amazon.com/images/I/51MvRaJkcsS._AC_UL1500_.jpg,,mens inflict 3 wrestling shoes,54.0,151.44,Black Boxing Shoes,,4.5,https://www.amazon.com/nike-inflict-wrestling-shoes-black/dp/b07458y6hg,2
