,amazon_search_url,asin,currency,discount_pct,image_urls,images,name,num_of_ratings,price,search_term,search_term_id,star_rating,url,asin_score
33,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B07M7M636N,$,,https://m.media-amazon.com/images/I/6148uM+yk5L._AC_UL1500_.jpg,,tuff sport muay thai shorts boxing shorts trunks kick martial arts training gym clothing,23.0,35.99,Usa Boxing Shorts,,4.3,https://www.amazon.com/tuff-boxing-shorts-trunks-tuf-ms632-pnk/dp/b07m7m636n,2
47,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B078Y4PB28,$,,https://m.media-amazon.com/images/I/71BPSkDigfL._AC_UL1500_.jpg,,jeet kune do jkd wing chun tsun kung fu dragon boxing trunks kickboxing thaiboxing mma,29.0,49.9,Usa Boxing Shorts,,4.4,https://www.amazon.com/muay-thai-shorts-kickboxing-thaiboxing/dp/b078y4pb28,2
48,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B09S4JR1R5,$,,https://m.media-amazon.com/images/I/71vl71DFSzL._AC_UL1500_.jpg,,"reignite 5"" 7"" 9"" mma shorts bjj shorts fight shorts",124.0,33.99,Usa Boxing Shorts,,4.5,https://www.amazon.com/anthem-athletics-reignite-shorts-fight/dp/b09s4jr1r5,1
39,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B001G0EXE2,$,,https://m.media-amazon.com/images/I/71c6kE1EBZL._AC_UL1500_.jpg,,title professional boxing trunks,118.0,34.99,Usa Boxing Shorts,,4.5,https://www.amazon.com/title-professional-boxing-trunks-white/dp/b001g0exe2,1
61,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=3&qid=1661366439&ref=sr_pg_2,B09C2FRDPF,$,,https://m.media-amazon.com/images/I/81rQQA4ZJWL._AC_UL1500_.jpg,,hyperflex mens compression pants shorts workout tights baselayer leggings,24.0,32.99,Usa Boxing Shorts,,4.2,https://www.amazon.com/anthem-athletics-hyperflex-cross-training-compression/dp/b09c2frdpf,1
31,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B08BJTXKGQ,$,,https://m.media-amazon.com/images/I/71aYQOB2TpL._AC_UL1500_.jpg,,"mens waypoint 7.5"" quick drying fish & swim shorts",89.0,65.0,Usa Boxing Shorts,,4.7,https://www.amazon.com/huk-waypoint-short-quick-drying-shorts/dp/b08bjtxkgq,1
57,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=3&qid=1661366439&ref=sr_pg_2,B082BGLC4G,$,,https://m.media-amazon.com/images/I/81oOlyBnY0L._AC_UL1500_.jpg,,triathlon shorts mens – triathlete shorts   4 pocket frt 8 inch swim bike tri shorts for men,65.0,64.9,Usa Boxing Shorts,,4.4,https://www.amazon.com/sls3-tri-short-tri-shorts-triathlon/dp/b082bglc4g,1
3,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B01DAPNGPC,$,,https://m.media-amazon.com/images/I/71k6xBpjX0L._AC_UL1500_.jpg,,"title american flag boxing trunks, youth",29.0,39.99,Usa Boxing Shorts,,4.6,https://www.amazon.com/title-boxing-american-trunks-medium/dp/b01dapngpc,1
38,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B004LQ1L0W,$,-21.0,https://m.media-amazon.com/images/I/81bZc1aoYjL._AC_UL1500_.jpg,,mens us army pt short,132.0,13.65,Usa Boxing Shorts,,4.4,https://www.amazon.com/soffe-mens-us-army-shortblackx-large/dp/b004lq1l0w,1
45,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B07KFNPPD7,$,,https://m.media-amazon.com/images/I/81H0gDOfSRL._AC_UL1500_.jpg,,mens team 19 knitted,31.0,25.0,Usa Boxing Shorts,,4.0,https://www.amazon.com/adidas-team-three-pocket-short-multi-sport/dp/b07kfnppd7,1
34,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B00I7Y4YV2,$,,https://m.media-amazon.com/images/I/61ayhvF8gXL._AC_UL1500_.jpg,,"womens touring cycling shorts/regular   best padded compression multi day, moisture wicking cycling shorts for touring",46.0,114.95,Usa Boxing Shorts,,4.0,https://www.amazon.com/terry-womens-touring-cycling-regular/dp/b00i7y4yv2,1
